,0,1
6139,1,3
6140,14,0
6141,10,1
6142,26,5
6143,26,4
6144,14,4
6145,29,8
6146,14,5
6147,10,7
6148,26,5
6149,7,7
6150,3,8
6151,1,3
6152,10,4
6153,3,8
6154,3,8
6155,29,5
6156,1,2
6157,3,9
6158,10,7
6159,10,1
6160,1,3
6161,3,8
6162,10,1
6163,14,0
6164,10,7
6165,7,5
6166,29,9
6167,14,6
6168,7,9
6169,26,4
6170,10,7
6171,13,7
6172,3,9
6173,7,9
6174,14,3
6175,14,4
6176,14,4
6177,14,3
6178,3,8
6179,29,6
6180,29,2
6181,14,0
6182,10,1
6183,14,2
6184,2,3
6185,4,4
6186,7,5
6187,26,6
6188,13,7
6189,29,8
6190,26,9
6191,19,0
6192,10,1
6193,29,2
6194,29,3
6195,3,4
6196,26,5
6197,3,6
6198,26,7
6199,1,8
6200,3,9
6201,7,0
6202,2,1
6203,29,2
6204,19,3
6205,4,4
6206,7,5
6207,26,6
6208,13,7
6209,1,8
6210,14,9
6211,14,0
6212,1,8
6213,14,3
6214,10,9
6215,29,5
6216,7,5
6217,10,2
6218,14,6
6219,26,8
6220,3,4
6221,26,9
6222,10,1
6223,7,7
6224,2,1
6225,14,2
6226,29,3
6227,19,5
6228,3,9
6229,26,6
6230,3,9
6231,1,1
6232,1,1
6233,2,1
6234,29,2
6235,14,9
6236,1,5
6237,26,6
6238,29,8
6239,29,1
6240,29,2
6241,14,0
6242,14,7
6243,14,7
6244,29,5
6245,1,8
6246,14,2
6247,14,9
6248,1,8
6249,10,9
6250,14,0
6251,10,4
6252,3,6
6253,13,7
6254,2,1
6255,29,3
6256,14,4
6257,3,5
6258,29,6
6259,14,0
6260,19,3
6261,26,6
6262,29,8
6263,13,7
6264,3,0
6265,26,4
6266,29,2
6267,10,7
6268,3,4
6269,7,7
6270,29,5
6271,10,4
6272,1,3
6273,23,4
6274,29,2
6275,29,8
6276,29,1
6277,7,5
6278,10,1
6279,14,2
6280,3,0
6281,29,2
6282,26,5
6283,7,6
6284,26,4
6285,1,3
6286,14,0
6287,14,0
6288,7,0
6289,1,3
6290,14,3
6291,29,5
6292,13,7
6293,7,0
6294,29,6
6295,10,4
6296,1,8
6297,14,8
6298,10,6
6299,14,3
6300,3,4
6301,14,6
6302,3,9
6303,14,9
6304,29,8
6305,14,2
6306,13,7
6307,13,7
6308,1,1
6309,29,0
6310,10,1
6311,14,2
6312,3,3
6313,14,4
6314,19,5
6315,26,6
6316,13,7
6317,7,8
6318,14,9
6319,7,0
6320,2,1
6321,14,2
6322,14,3
6323,3,4
6324,10,5
6325,14,6
6326,19,7
6327,7,8
6328,3,0
6329,2,1
6330,14,2
6331,14,3
6332,3,4
6333,26,5
6334,14,6
6335,15,7
6336,3,8
6337,14,2
6338,10,1
6339,7,7
6340,14,2
6341,5,5
6342,3,0
6343,29,8
6344,7,0
6345,24,2
6346,13,7
6347,26,8
6348,3,8
6349,1,3
6350,26,6
6351,24,0
6352,24,2
6353,29,7
6354,4,6
6355,14,6
6356,1,1
6357,14,2
6358,4,8
6359,29,8
6360,14,7
6361,7,7
6362,10,4
6363,3,7
6364,7,7
6365,10,3
6366,7,7
6367,14,4
6368,7,5
6369,10,4
6370,26,3
6371,10,3
6372,7,8
6373,14,4
6374,1,1
6375,10,1
6376,10,9
6377,10,7
6378,14,4
6379,1,3
6380,13,7
6381,26,3
6382,1,3
6383,29,0
6384,14,2
6385,29,5
6386,7,5
6387,26,6
6388,14,6
6389,14,3
6390,26,5
6391,14,2
6392,29,5
6393,10,9
6394,3,9
6395,29,8
6396,10,4
6397,10,1
6398,7,0
6399,26,6
6400,7,0
6401,10,9
6402,14,6
6403,7,8
6404,7,8
6405,7,5
6406,14,6
6407,10,1
6408,10,1
6409,14,9
6410,3,8
6411,10,9
6412,24,2
6413,1,3
6414,1,5
6415,19,5
6416,29,9
6417,26,4
6418,29,2
6419,7,1
6420,26,9
6421,26,3
6422,3,9
6423,14,2
6424,7,0
6425,14,6
6426,24,0
6427,10,4
6428,7,0
6429,19,0
6430,29,1
6431,29,2
6432,3,3
6433,14,4
6434,26,7
6435,7,8
6436,3,9
6437,29,0
6438,29,1
6439,29,2
6440,19,3
6441,7,7
6442,29,8
6443,3,9
6444,7,0
6445,29,1
6446,29,2
6447,19,3
6448,26,4
6449,7,7
6450,10,8
6451,14,9
6452,4,7
6453,7,3
6454,7,0
6455,7,3
6456,1,1
6457,7,8
6458,29,7
6459,14,6
6460,10,4
6461,16,0
6462,29,2
6463,24,6
6464,3,8
6465,19,3
6466,29,2
6467,7,8
6468,29,1
6469,29,2
6470,7,0
6471,29,7
6472,29,1
6473,7,0
6474,29,4
6475,21,4
6476,29,5
6477,4,8
6478,29,0
6479,29,6
6480,14,2
6481,29,3
6482,29,1
6483,27,5
6484,2,1
6485,29,8
6486,4,5
6487,14,9
6488,26,4
6489,29,0
6490,26,7
6491,26,5
6492,7,8
6493,7,8
6494,29,3
6495,29,8
6496,14,9
6497,29,2
6498,14,6
6499,14,2
6500,29,5
6501,14,3
6502,29,1
6503,26,7
6504,10,3
6505,7,9
6506,14,1
6507,26,9
6508,7,9
6509,29,6
6510,14,0
6511,19,3
6512,3,9
6513,29,2
6514,29,8
6515,29,1
6516,26,4
6517,29,3
6518,26,5
6519,29,2
6520,14,9
6521,29,2
6522,21,5
6523,10,8
6524,3,9
6525,26,5
6526,14,0
6527,29,1
6528,29,2
6529,14,4
6530,14,5
6531,14,6
6532,13,0
6533,2,1
6534,14,2
6535,1,3
6536,10,4
6537,29,5
6538,14,6
6539,21,7
6540,10,1
6541,29,2
6542,14,3
6543,26,4
6544,10,5
6545,29,1
6546,19,0
6547,4,4
6548,5,5
6549,4,6
6550,29,6
6551,26,3
6552,26,4
6553,14,4
6554,29,2
6555,7,8
6556,1,1
6557,19,0
6558,26,6
6559,14,4
6560,29,9
6561,13,7
6562,29,2
6563,14,3
6564,26,3
6565,7,9
6566,14,2
6567,14,0
6568,10,9
6569,29,3
6570,27,3
6571,10,9
6572,1,1
6573,26,5
6574,29,2
6575,26,3
6576,26,7
6577,29,7
6578,10,8
6579,14,4
6580,19,0
6581,29,2
6582,26,4
6583,19,0
6584,26,2
6585,14,4
6586,13,7
6587,29,8
6588,7,0
6589,26,7
6590,19,0
6591,3,6
6592,14,9
6593,10,3
6594,14,2
6595,10,8
6596,10,6
6597,13,0
6598,14,5
6599,7,7
6600,26,5
6601,1,1
6602,19,0
6603,7,8
6604,29,1
6605,10,6
6606,7,7
6607,29,2
6608,29,9
6609,29,7
6610,4,9
6611,14,5
6612,7,8
6613,14,6
6614,11,2
6615,26,6
6616,14,2
6617,10,8
6618,1,1
6619,14,7
6620,26,5
6621,13,0
6622,1,1
6623,7,1
6624,27,3
6625,10,8
6626,14,4
6627,26,9
6628,10,1
6629,1,8
6630,26,6
6631,7,8
6632,7,9
6633,7,0
6634,7,1
6635,29,2
6636,3,3
6637,29,4
6638,25,5
6639,29,6
6640,13,7
6641,29,8
6642,26,9
6643,14,0
6644,29,1
6645,29,2
6646,29,3
6647,14,4
6648,13,7
6649,7,8
6650,26,9
6651,21,0
6652,1,1
6653,7,7
6654,29,8
6655,23,9
6656,7,9
6657,7,8
6658,23,9
6659,29,8
6660,26,4
6661,1,1
6662,19,7
6663,13,7
6664,29,3
6665,3,3
6666,13,7
6667,14,6
6668,14,6
6669,26,6
6670,1,1
6671,10,9
6672,14,0
6673,1,1
6674,7,7
6675,29,6
6676,1,3
6677,29,2
6678,1,1
6679,29,7
6680,1,1
6681,14,3
6682,14,9
6683,29,1
6684,13,7
6685,16,6
6686,29,8
6687,26,4
6688,29,1
6689,29,4
6690,1,3
6691,26,6
6692,29,9
6693,26,6
6694,29,1
6695,29,4
6696,10,4
6697,13,7
6698,14,2
6699,26,4
6700,14,4
6701,3,0
6702,10,1
6703,29,2
6704,2,3
6705,3,4
6706,29,5
6707,29,6
6708,13,7
6709,7,8
6710,23,9
6711,7,0
6712,29,1
6713,14,2
6714,29,3
6715,26,4
6716,14,5
6717,29,6
6718,14,9
6719,5,0
6720,29,1
6721,29,2
6722,14,3
6723,23,4
6724,14,7
6725,14,8
6726,29,1
6727,1,3
6728,29,5
6729,2,1
6730,10,7
6731,29,7
6732,2,2
6733,29,1
6734,14,4
6735,29,8
6736,19,3
6737,23,4
6738,14,4
6739,14,3
6740,3,9
6741,29,7
6742,7,4
6743,2,1
6744,29,2
6745,29,3
6746,29,5
6747,29,9
6748,14,1
6749,29,6
6750,14,0
6751,2,1
6752,7,0
6753,23,0
6754,29,2
6755,14,8
6756,29,7
6757,29,1
6758,29,1
6759,29,4
6760,24,0
6761,14,4
6762,1,7
6763,14,3
6764,29,6
6765,14,8
6766,14,0
6767,14,3
6768,29,7
6769,14,4
6770,5,0
6771,14,6
6772,26,9
6773,14,2
6774,14,6
6775,10,5
6776,7,8
6777,14,6
6778,7,9
6779,14,0
6780,14,4
6781,29,0
6782,29,6
6783,29,1
6784,3,9
6785,14,2
6786,29,0
6787,29,9
6788,10,5
6789,29,1
6790,14,3
6791,29,7
6792,26,6
6793,29,9
6794,3,3
6795,14,0
6796,29,2
6797,7,2
6798,3,0
6799,10,1
6800,24,2
6801,29,3
6802,10,4
6803,7,5
6804,10,6
6805,10,7
6806,26,8
6807,10,9
6808,3,0
6809,10,1
6810,1,2
6811,10,3
6812,10,4
6813,3,5
6814,26,6
6815,13,7
6816,1,8
6817,10,9
6818,14,0
6819,10,1
6820,26,2
6821,29,3
6822,10,4
6823,4,5
6824,10,6
6825,13,7
6826,7,8
6827,10,9
6828,8,2
6829,10,1
6830,13,7
6831,29,2
6832,7,5
6833,3,0
6834,26,8
6835,19,0
6836,24,2
6837,13,7
6838,1,8
6839,29,8
6840,29,3
6841,14,0
6842,10,6
6843,3,0
6844,29,2
6845,13,7
6846,10,6
6847,29,6
6848,10,1
6849,10,2
6850,29,8
6851,29,8
6852,10,7
6853,19,7
6854,10,4
6855,15,7
6856,13,7
6857,26,3
6858,26,7
6859,10,4
6860,1,5
6861,3,4
6862,1,3
6863,1,3
6864,26,8
6865,14,4
6866,7,5
6867,10,4
6868,2,1
6869,7,1
6870,26,9
6871,13,7
6872,14,4
6873,26,3
6874,19,7
6875,14,3
6876,27,3
6877,14,0
6878,29,2
6879,3,5
6880,3,5
6881,10,6
6882,26,3
6883,10,1
6884,3,5
6885,29,2
6886,26,5
6887,26,9
6888,26,9
6889,7,8
6890,14,4
6891,10,1
6892,3,0
6893,10,6
6894,3,0
6895,10,9
6896,10,6
6897,7,8
6898,10,8
6899,3,5
6900,10,6
6901,10,1
6902,10,1
6903,7,9
6904,7,8
6905,10,9
6906,29,2
6907,19,3
6908,1,5
6909,3,5
6910,10,9
6911,26,4
6912,29,2
6913,10,1
6914,10,9
6915,26,4
6916,10,9
6917,10,1
6918,1,3
6919,10,9
6920,10,2
6921,19,0
6922,26,6
6923,7,0
6924,10,4
6925,14,0
6926,10,6
6927,3,0
6928,2,1
6929,29,2
6930,2,3
6931,10,4
6932,14,5
6933,26,6
6934,3,7
6935,10,8
6936,10,9
6937,7,0
6938,10,1
6939,29,2
6940,14,3
6941,14,4
6942,14,5
6943,7,6
6944,7,7
6945,14,8
6946,26,9
6947,3,0
6948,2,1
6949,29,2
6950,14,3
6951,26,4
6952,26,5
6953,14,6
6954,26,7
6955,7,8
6956,14,9
6957,26,3
6958,29,8
6959,3,0
6960,13,7
6961,10,1
6962,14,0
6963,13,7
6964,29,5
6965,7,5
6966,26,6
6967,29,9
6968,7,0
6969,2,1
6970,7,0
6971,3,0
6972,7,8
6973,14,3
6974,4,4
6975,14,3
6976,2,1
6977,19,5
6978,3,0
6979,14,0
6980,26,9
6981,7,5
6982,14,3
6983,10,4
6984,29,9
6985,14,3
6986,26,7
6987,29,6
6988,10,9
6989,26,2
6990,14,4
6991,26,5
6992,7,7
6993,14,2
6994,14,6
6995,10,4
6996,26,9
6997,26,4
6998,29,9
6999,14,4
7000,2,1
7001,14,2
7002,29,2
7003,7,5
7004,1,8
7005,1,1
7006,29,3
7007,14,2
7008,26,9
7009,10,4
7010,29,3
7011,26,8
7012,29,2
7013,29,2
7014,2,1
7015,14,2
7016,29,8
7017,26,6
7018,7,5
7019,10,1
7020,10,6
7021,13,7
7022,14,2
7023,1,1
7024,2,3
7025,26,9
7026,14,3
7027,29,8
7028,4,7
7029,4,5
7030,13,7
7031,7,0
7032,26,7
7033,14,4
7034,26,8
7035,29,8
7036,3,5
7037,7,0
7038,10,6
7039,29,6
7040,26,3
7041,7,7
7042,14,6
7043,29,9
7044,26,9
7045,29,4
7046,2,8
7047,10,4
7048,2,1
7049,14,0
7050,14,6
7051,29,6
7052,7,0
7053,2,1
7054,26,2
7055,1,3
7056,14,4
7057,21,5
7058,26,6
7059,13,7
7060,1,8
7061,10,9
7062,29,0
7063,10,1
7064,29,2
7065,1,3
7066,14,4
7067,4,5
7068,14,6
7069,13,7
7070,19,8
7071,14,9
7072,3,0
7073,10,1
7074,26,2
7075,19,3
7076,26,4
7077,29,5
7078,14,6
7079,13,7
7080,7,8
7081,14,9
7082,13,7
7083,10,4
7084,14,0
7085,4,4
7086,7,0
7087,10,1
7088,13,7
7089,14,9
7090,2,5
7091,29,1
7092,4,4
7093,26,2
7094,29,8
7095,14,9
7096,4,4
7097,1,3
7098,13,7
7099,29,8
7100,29,2
7101,10,4
7102,14,4
7103,3,3
7104,14,3
7105,26,6
7106,7,9
7107,26,9
7108,29,5
7109,29,8
7110,26,6
7111,13,7
7112,14,0
7113,25,6
7114,7,8
7115,29,2
7116,14,6
7117,29,3
7118,7,9
7119,1,3
7120,29,2
7121,7,8
7122,26,6
7123,2,1
7124,13,7
7125,26,4
7126,29,8
7127,1,8
7128,26,9
7129,7,0
7130,13,3
7131,1,3
7132,14,9
7133,14,0
7134,29,5
7135,29,2
7136,7,9
7137,14,4
7138,29,1
7139,29,0
7140,26,3
7141,13,7
7142,26,5
7143,29,8
7144,13,7
7145,13,7
7146,7,8
7147,14,2
7148,14,9
7149,29,7
7150,29,1
7151,29,2
7152,26,6
7153,29,4
7154,29,2
7155,29,5
7156,29,2
7157,1,3
7158,24,6
7159,26,6
7160,29,5
7161,7,0
7162,14,0
7163,14,2
7164,1,8
7165,29,1
7166,29,6
7167,2,1
7168,7,0
7169,29,4
7170,1,3
7171,29,1
7172,26,6
7173,29,1
7174,26,9
7175,5,0
7176,7,1
7177,10,4
7178,29,5
7179,7,6
7180,13,7
7181,7,8
7182,3,9
7183,7,1
7184,14,2
7185,19,3
7186,26,4
7187,26,5
7188,24,6
7189,28,7
7190,14,0
7191,1,1
7192,14,2
7193,19,3
7194,26,4
7195,14,5
7196,26,6
7197,7,7
7198,7,8
7199,14,9
7200,29,8
7201,26,4
7202,19,0
7203,29,0
7204,26,7
7205,29,2
7206,26,4
7207,3,3
7208,7,8
7209,29,6
7210,29,6
7211,19,3
7212,14,2
7213,3,6
7214,3,3
7215,1,3
7216,29,0
7217,1,1
7218,26,4
7219,14,7
7220,29,8
7221,3,0
7222,1,3
7223,29,1
7224,14,9
7225,3,0
7226,1,1
7227,10,9
7228,2,1
7229,29,2
7230,7,7
7231,29,0
7232,1,1
7233,14,3
7234,29,8
7235,14,2
7236,14,9
7237,14,2
7238,29,7
7239,26,6
7240,4,5
7241,10,5
7242,14,9
7243,29,9
7244,7,8
7245,14,2
7246,7,9
7247,14,1
7248,14,3
7249,29,2
7250,19,3
7251,26,4
7252,13,3
7253,29,1
7254,3,9
7255,29,0
7256,14,9
7257,14,3
7258,14,6
7259,7,8
7260,14,7
7261,5,0
7262,14,1
7263,14,0
7264,23,5
7265,7,8
7266,14,2
7267,7,7
7268,29,7
7269,29,0
7270,7,1
7271,26,2
7272,26,3
7273,14,4
7274,7,5
7275,29,6
7276,13,7
7277,29,8
7278,10,9
7279,7,0
7280,10,1
7281,29,2
7282,14,3
7283,10,4
7284,7,5
7285,29,6
7286,26,7
7287,7,8
7288,10,9
7289,7,0
7290,10,1
7291,29,2
7292,26,3
7293,10,4
7294,7,5
7295,26,6
7296,26,7
7297,29,8
7298,10,9
7299,10,1
7300,26,7
7301,7,4
7302,29,8
7303,10,1
7304,7,5
7305,26,6
7306,26,5
7307,13,7
7308,29,2
7309,7,8
7310,29,6
7311,26,3
7312,1,3
7313,29,8
7314,26,6
7315,7,5
7316,14,4
7317,7,0
7318,3,9
7319,10,1
7320,7,7
7321,29,2
7322,26,9
7323,10,1
7324,7,5
7325,29,1
7326,19,3
7327,29,2
7328,14,2
7329,14,3
7330,7,0
7331,26,6
7332,14,4
7333,3,3
7334,13,7
7335,29,6
7336,14,9
7337,7,0
7338,7,4
7339,26,8
7340,7,1
7341,10,4
7342,3,0
7343,7,6
7344,1,1
7345,26,2
7346,26,6
7347,3,9
7348,26,2
7349,29,2
7350,26,3
7351,7,5
7352,2,5
7353,2,1
7354,14,0
7355,7,7
7356,13,7
7357,10,9
7358,29,6
7359,29,2
7360,14,9
7361,14,4
7362,13,7
7363,14,0
7364,29,2
7365,2,3
7366,7,4
7367,7,0
7368,7,0
7369,26,8
7370,14,8
7371,3,8
7372,26,5
7373,2,1
7374,1,3
7375,1,7
7376,14,4
7377,7,9
7378,29,8
7379,29,8
7380,26,9
7381,7,0
7382,10,9
7383,3,8
7384,26,9
7385,7,0
7386,29,2
7387,26,6
7388,26,5
7389,26,6
7390,13,7
7391,7,4
7392,13,7
7393,29,5
7394,29,4
7395,29,1
7396,2,3
7397,26,5
7398,2,3
7399,29,1
7400,14,2
7401,19,3
7402,10,4
7403,26,5
7404,7,6
7405,2,1
7406,14,2
7407,19,3
7408,29,4
7409,14,6
7410,19,0
7411,29,1
7412,7,2
7413,23,4
7414,14,5
7415,7,6
7416,7,7
7417,1,8
7418,1,1
7419,13,7
7420,10,2
7421,29,4
7422,1,1
7423,26,4
7424,2,1
7425,26,4
7426,26,9
7427,24,6
7428,7,8
7429,14,4
7430,26,5
7431,14,3
7432,2,7
7433,26,8
7434,29,4
7435,29,3
7436,3,3
7437,26,5
7438,26,6
7439,2,7
7440,7,0
7441,29,6
7442,29,1
7443,26,6
7444,10,8
7445,13,7
7446,26,0
7447,1,1
7448,7,5
7449,7,0
7450,7,8
7451,10,5
7452,14,0
7453,2,1
7454,10,5
7455,29,8
7456,7,4
7457,7,2
7458,19,3
7459,7,9
7460,13,7
7461,25,6
7462,7,9
7463,1,1
7464,7,9
7465,14,0
7466,29,6
7467,13,7
7468,1,1
7469,14,2
7470,7,3
7471,7,9
7472,14,2
7473,29,4
7474,1,5
7475,4,5
7476,26,3
7477,13,7
7478,29,5
7479,7,3
7480,29,1
7481,1,8
7482,10,2
7483,29,2
7484,29,3
7485,7,0
7486,10,2
7487,7,9
7488,23,4
7489,7,9
7490,2,7
7491,14,0
7492,7,2
7493,13,7
7494,4,4
7495,13,9
7496,26,9
7497,14,2
7498,7,5
7499,26,9
7500,1,8
7501,29,3
7502,1,8
7503,24,6
7504,2,7
7505,14,0
7506,7,0
7507,10,1
7508,29,2
7509,29,3
7510,14,4
7511,29,5
7512,29,6
7513,10,7
7514,7,8
7515,14,9
7516,7,0
7517,29,1
7518,29,2
7519,2,3
7520,4,4
7521,10,5
7522,29,6
7523,29,7
7524,29,8
7525,26,9
7526,7,0
7527,2,1
7528,29,2
7529,29,3
7530,10,4
7531,14,5
7532,7,6
7533,14,7
7534,7,8
7535,10,9
7536,7,0
7537,7,0
7538,29,7
7539,29,2
7540,26,6
7541,10,5
7542,10,5
7543,14,3
7544,29,7
7545,29,8
7546,26,6
7547,29,6
7548,26,6
7549,2,6
7550,26,4
7551,14,3
7552,29,8
7553,29,8
7554,14,3
7555,14,0
7556,29,1
7557,14,9
7558,14,0
7559,19,5
7560,14,4
7561,29,1
7562,26,9
7563,14,1
7564,29,2
7565,26,7
7566,7,0
7567,29,1
7568,29,3
7569,3,8
7570,29,2
7571,14,9
7572,29,2
7573,29,7
7574,2,4
7575,29,2
7576,29,6
7577,26,5
7578,14,5
7579,7,9
7580,14,9
7581,29,1
7582,29,1
7583,4,5
7584,26,7
7585,29,6
7586,3,8
7587,29,2
7588,26,9
7589,10,4
7590,29,3
7591,2,1
7592,14,9
7593,7,0
7594,26,9
7595,29,3
7596,26,6
7597,3,8
7598,13,7
7599,7,0
7600,29,1
7601,7,0
7602,29,5
7603,29,8
7604,29,2
7605,26,7
7606,29,7
7607,3,0
7608,10,1
7609,14,2
7610,10,3
7611,3,4
7612,3,5
7613,14,6
7614,7,7
7615,1,8
7616,14,9
7617,19,0
7618,10,1
7619,7,2
7620,26,3
7621,3,4
7622,3,5
7623,10,8
7624,3,9
7625,3,0
7626,10,1
7627,14,2
7628,10,3
7629,3,4
7630,7,5
7631,26,6
7632,13,7
7633,10,8
7634,10,9
7635,14,2
7636,10,1
7637,7,2
7638,10,1
7639,7,3
7640,10,9
7641,10,9
7642,29,8
7643,4,5
7644,7,3
7645,7,7
7646,3,0
7647,13,7
7648,26,7
7649,23,5
7650,13,7
7651,10,9
7652,3,9
7653,3,4
7654,13,7
7655,7,0
7656,10,3
7657,14,4
7658,10,1
7659,3,5
7660,1,8
7661,10,1
7662,29,4
7663,10,8
7664,3,4
7665,10,1
7666,7,8
7667,14,6
7668,29,6
7669,20,4
7670,29,6
7671,29,0
7672,3,5
7673,3,5
7674,14,3
7675,26,3
7676,3,5
7677,13,7
7678,10,2
7679,3,5
7680,10,9
7681,29,6
7682,10,9
7683,7,2
7684,3,6
7685,7,2
7686,10,1
7687,7,2
7688,3,0
7689,26,8
7690,26,3
7691,10,8
7692,7,3
7693,3,0
7694,4,8
7695,13,7
7696,10,4
7697,10,9
7698,3,5
7699,3,0
7700,26,9
7701,7,7
7702,29,0
7703,3,0
7704,10,4
7705,14,6
7706,3,0
7707,10,9
7708,10,1
7709,14,6
7710,14,2
7711,4,7
7712,14,6
7713,29,8
7714,26,3
7715,3,5
7716,3,2
7717,10,1
7718,29,8
7719,26,3
7720,29,8
7721,10,6
7722,1,1
7723,19,0
7724,26,2
7725,1,1
7726,3,4
7727,7,0
7728,2,1
7729,14,2
7730,29,3
7731,14,4
7732,29,5
7733,14,6
7734,7,7
7735,29,8
7736,29,9
7737,14,0
7738,2,1
7739,14,2
7740,19,3
7741,7,4
7742,10,5
7743,29,6
7744,13,7
7745,29,8
7746,14,9
7747,14,0
7748,29,1
7749,3,2
7750,14,3
7751,4,4
7752,29,5
7753,14,6
7754,13,7
7755,29,8
7756,10,9
7757,13,7
7758,14,6
7759,14,4
7760,10,7
7761,14,6
7762,14,2
7763,14,3
7764,14,4
7765,29,8
7766,4,7
7767,29,8
7768,10,6
7769,7,9
7770,29,8
7771,26,3
7772,14,2
7773,26,2
7774,4,8
7775,14,4
7776,29,8
7777,29,5
7778,14,6
7779,29,5
7780,14,0
7781,14,2
7782,14,0
7783,2,1
7784,2,1
7785,14,2
7786,7,9
7787,14,6
7788,26,8
7789,14,2
7790,29,1
7791,14,0
7792,14,6
7793,29,5
7794,14,2
7795,14,9
7796,13,7
7797,29,5
7798,29,3
7799,7,9
7800,29,3
7801,7,7
7802,2,1
7803,3,8
7804,14,3
7805,1,8
7806,29,1
7807,7,9
7808,29,5
7809,29,5
7810,14,0
7811,2,1
7812,2,1
7813,7,9
7814,3,8
7815,14,2
7816,14,6
7817,14,0
7818,14,4
7819,26,5
7820,14,0
7821,14,3
7822,29,1
7823,19,8
7824,3,6
7825,13,7
7826,4,5
7827,3,9
7828,14,9
7829,29,3
7830,14,0
7831,11,3
7832,2,1
7833,14,4
7834,14,4
7835,14,0
7836,14,4
7837,26,9
7838,3,0
7839,29,1
7840,14,2
7841,7,3
7842,14,5
7843,14,6
7844,7,7
7845,4,8
7846,7,0
7847,2,1
7848,14,2
7849,14,3
7850,14,5
7851,7,6
7852,7,7
7853,3,8
7854,7,9
7855,7,0
7856,29,1
7857,2,2
7858,14,3
7859,14,5
7860,24,6
7861,7,7
7862,7,8
7863,10,9
7864,14,9
7865,7,7
7866,7,0
7867,14,9
7868,7,0
7869,2,1
7870,14,5
7871,1,8
7872,3,8
7873,7,0
7874,7,9
7875,14,3
7876,14,2
7877,29,7
7878,3,8
7879,14,4
7880,29,6
7881,2,1
7882,7,0
7883,14,4
7884,3,9
7885,21,4
7886,14,2
7887,14,0
7888,26,5
7889,14,0
7890,29,1
7891,14,6
7892,14,9
7893,7,3
7894,14,2
7895,14,9
7896,2,1
7897,10,6
7898,7,0
7899,2,1
7900,2,1
7901,7,8
7902,29,7
7903,7,7
7904,14,6
7905,7,3
7906,26,6
7907,14,0
7908,13,7
7909,14,2
7910,14,4
7911,2,1
7912,29,7
7913,7,0
7914,14,6
7915,29,7
7916,29,1
7917,14,2
7918,14,5
7919,7,8
7920,29,1
7921,29,8
7922,14,2
7923,29,8
7924,29,7
7925,14,6
7926,7,8
7927,29,7
7928,2,1
7929,14,6
7930,14,2
7931,7,9
7932,14,3
7933,7,0
7934,29,1
7935,14,2
7936,1,3
7937,26,4
7938,23,5
7939,10,6
7940,13,7
7941,7,8
7942,7,9
7943,3,0
7944,29,1
7945,14,2
7946,26,3
7947,14,4
7948,7,5
7949,29,6
7950,26,7
7951,7,8
7952,10,9
7953,5,0
7954,29,1
7955,14,2
7956,1,3
7957,26,4
7958,26,5
7959,14,6
7960,13,7
7961,7,8
7962,10,9
7963,7,8
7964,10,9
7965,1,5
7966,7,7
7967,7,0
7968,1,3
7969,10,1
7970,29,6
7971,29,8
7972,14,4
7973,29,1
7974,21,5
7975,3,6
7976,14,4
7977,14,2
7978,7,7
7979,7,8
7980,2,1
7981,1,3
7982,10,4
7983,19,3
7984,29,4
7985,13,7
7986,14,2
7987,7,0
7988,29,5
7989,14,0
7990,29,1
7991,10,9
7992,29,2
7993,1,3
7994,14,2
7995,1,3
7996,10,5
7997,19,5
7998,14,7
7999,7,8
8000,14,4
8001,14,9
8002,26,9
8003,1,7
8004,2,1
8005,10,1
8006,7,9
8007,7,0
8008,13,7
8009,7,8
8010,14,3
8011,29,4
8012,29,8
8013,14,6
8014,14,3
8015,3,8
8016,14,0
8017,7,9
8018,26,6
8019,14,2
8020,10,1
8021,14,0
8022,29,1
8023,7,0
8024,26,6
8025,14,2
8026,1,3
8027,7,8
8028,10,9
8029,7,0
8030,26,7
8031,14,2
8032,1,3
8033,14,4
8034,19,5
8035,19,5
8036,14,2
8037,3,8
8038,29,5
8039,14,4
8040,26,6
8041,14,6
8042,14,6
8043,2,7
8044,10,9
8045,29,1
8046,13,8
8047,14,2
8048,10,1
8049,3,5
8050,14,3
8051,26,4
8052,13,7
8053,7,9
8054,14,4
8055,7,0
8056,7,0
8057,3,0
8058,10,1
8059,10,2
8060,26,3
8061,26,4
8062,7,5
8063,2,6
8064,1,7
8065,26,8
8066,26,9
8067,3,0
8068,10,1
8069,10,2
8070,26,3
8071,29,4
8072,29,5
8073,14,6
8074,10,7
8075,29,8
8076,26,9
8077,3,0
8078,10,1
8079,10,2
8080,26,3
8081,29,4
8082,26,5
8083,29,6
8084,26,9
8085,7,0
8086,10,1
8087,3,3
8088,7,1
8089,1,5
8090,10,1
8091,29,2
8092,14,4
8093,10,9
8094,29,2
8095,29,4
8096,14,6
8097,3,8
8098,25,0
8099,1,1
8100,10,1
8101,29,9
8102,29,2
8103,10,6
8104,29,6
8105,7,8
8106,29,7
8107,14,4
8108,29,2
8109,10,9
8110,10,7
8111,7,0
8112,29,2
8113,10,1
8114,14,0
8115,3,3
8116,3,6
8117,5,0
8118,2,1
8119,14,2
8120,3,3
8121,26,4
8122,26,5
8123,26,6
8124,13,7
8125,7,8
8126,7,9
8127,19,0
8128,2,1
8129,14,2
8130,14,3
8131,26,4
8132,21,5
8133,26,6
8134,13,7
8135,3,8
8136,14,9
8137,3,0
